Class,Text
sport,"به گزارش خبرگزاری مهر، محمد مصلایی پور در مورد قضاوت نیما صادقی در مسابقات گزینشی المپیک گفت: طبق اعلام قبلی اتحادیه جهانی، مبنی بر به کارگیری داورانی از قاره‌های بی‌طرف در خلال مسابقات گزینشی المپیک هر قاره، نیما صادقی داور S۱ کشورمان از سوی اتحادیه جهانی جهت قضاوت در مسابقات گزینشی قاره اروپا که روزهای ۱۷ لغایت ۲۰ فروردین ماه ۱۴۰۳ در کشور آذربایجان برگزار می‌گردد، دعوت شده است.
کد خبر 6013800
سیده فرزانه شریفی"
sport,"به گزارش خبرگزاری مهر به نقل از پایگاه خبری وزارت ورزش و جوانان، در متن حکم صادر شده از سوی کیومرث هاشمی برای جناب آقای احمد نامنی آمده است:
«بنا به پیشنهاد معاون توسعه ورزش قهرمانی و حرفه‌ای و نظر به تعهد، تخصص و تجربیات جنابعالی به موجب این حکم به عنوان سرپرست اداره کل امور مشترک فدراسیون‌ها منصوب می شوید. انتظار می‌رود با بهره‌گیری از روحیه انقلابی و کار جهادی، محورهای ذیل در اولویت برنامه های آن اداره کل مدنظر قرار دهید:
۱- اهتمام در برگزاری به موقع مجامع عادی و انتخاباتی فدراسیون ها با هماهنگی معاون توسعه ورزش قهرمانی و حرفه ای.
۲- رسیدگی به مشکلات فدراسیون ها، انجمن های مستقل، هیأت ها، ورزشکاران، مربیان و دست اندرکاران ورزش.
۳- بررسی به منظور بازنگری و اصلاح آئین نامه ها، دستورالعمل ها و بخش نامه های مرتبط با برگزاری مجامع فدراسیون ها و هیأت ها، شوراهای برون مرزی و دستورالعمل نظام پاداش قهرمانان.
۴- مشارکت در تدوین و نظارت بر اجرای برنامه های راهبردی توسعه ورزش قهرمانی و حرفه ای در چهارچوب سند پیشرفت ورزش و تربیت بدنی کشور.
۵- ساماندهی و توسعه بسترهای الکترونیکی به منظور شفاف سازی در حوزه ورزش قهرمانی و حرفه ای.
۶- مهندسی مجدد و نظارت در فرآیند ایجاد تسهیلات برای اعزام های بین المللی از قبیل شفاف سازی در امور مرتبط به ارز، اخذ ویزا و تسهیلات مرتبط.
۷- هماهنگی و همکاری در تنظیم سند آمایش سرزمین ورزش کشور
امید است با اتکال به خداوند متعال و تعامل و هماهنگی با رؤسا و سرپرستان فدراسیون ها، مدیران ستادی و استانی وزارت و بهره گیری بهینه از تجارب و نظرات کارشناسان ارزنده آن اداره کل در تحقق اهداف دولت مردمی و عدالت محور و سرلوحه قرار دادن منویات مقام معظم رهبریمدظله العالی موفق و موید باشید.»
به گزارش خبرنگار مهر، پیش از این آرش فرهادیان این مسوولیت را برعهده داشت که بعد از کنار گذاشتن محمد پولادگر از معاونت ورزش قهرمانی و حرفه ای وزارت ورزش و جوانان، فرهادیان نیز که با پولادگر به وزارت ورزش آمده بود، توسط وزیر ورزش کنار گذاشته شد.
کد خبر 6007853"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ایران در مرحله یک چهارم نهایی جام ملت‌های آسیا موفق شد با نتیجه ۲ بر یک ژاپن را شکست دهد و راهی مرحله نیمه نهایی شود.
سردار آزمون مهاجم تیم ملی ایران که در این دیدار عملکرد تأثیرگذاری از خود به نمایش گذاشت در پایان این دیدار گفت: افتخار می‌کنم کنار این بچه‌ها بازی می‌کنم. وقتی در بازی مراحل حذفی تیم عقب می‌افتد برگشت به بازی و پیروز شدن در مسابقه سخت است. این پیروزی را به مردم و بازیکنان تیم تبریک می‌گویم.
وی در خصوص احتمال راهیابی تیم ملی به دیدار نهایی گفت: ما تلاش می‌کنیم که به فینال برسیم و همه بچه‌های تیم هم قسم شده اند که این اتفاق بیفتد.
وی در خصوص صحبت‌های چند روز قبل امیر قلعه نویی که گفته بود برخی از بزرگان تیم در دیدار با سوریه بزرگی نکردند گفت: مربی به من احترام می‌گذارد و اگر راجع به من صحبتی هم بکند ناراحت نمی‌شوم. اگر او از من ناراحت باشد انگار پدرم  از من ناراحت است و شاید اگر آن حرف‌ها را نمی‌زد امروز خوب بازی نمی‌کردم.
وی در خصوص پاس گل‌هایی که در این دیدارها به مهدی طارمی و محمد محبی داده است با خنده گفت: لقمه آماده را به آنها می‌دهم.
کد خبر 6013303"
sport,"غلامرضا فتح آبادی در گفت‌وگو با خبرنگار مهر، در خصوص دیدار حساس تیم ملی فوتبال کشورمان با ژاپن در مرحله یک چهارم نهایی هجدهمین دوره جام ملت‌های ۲۰۲۳ آسیا اظهار داشت: با توجه به آماری که وجود دارد تیم ملی فوتبال ایران ۳۵ سال است که حتی نتوانسته است به ژاپن گل بزند. در آخرین بازی هم که موفق شدیم به تساوی یک بر یک به دست پیدا کنیم به سال ۲۰۰۴ بر می‌گردد که برانکو سرمربی تیم ملی فوتبال کشورمان بود. در آن زمان هم ژاپن از تیم دوم خود مقابل ما استفاده کرد به جز آن در این مدت نتوانستیم کاری کنیم.
از قد کوتاه و اشتباه دروازه‌بان ژاپن باید استفاده کنیم
وی با اشاره به تبهر بازیکنان ژاپنی در خط هافبک و حمله گفت: ژاپنی‌ها در خط هافبک و حمله به شدت حرفه‌ای کار می‌کنند و توپ‌ها را با پاس‌های دقیق به دورازه حریفان می‌رسانند اما نقطه ضعفی هم که می‌توانیم از آن استفاده کنیم و به گل برسیم قد کوتاه بازیکنان ژاپن است. از همه مهم‌تر دروازه‌بان ژاپن هم ضعف بزرگی روی ضربات ایستگاه و یا شروع مجدد دارد که در بازی‌های قبل هم دیدید چگونه مرتکب اشتباه می‌شود و دروازه ژاپن باز می‌شود. ژاپن شکست ناپذیر نیست به شرط اینکه بازیکنان از بازی سوریه درس گرفته باشند.
مقابل سوریه بی دلیل کار را گره زدیم
ملی پوش اسبق فوتبال کشورمان با بیان اینکه بازی سوریه را بی دلیل خودمان گره زدیم عنوان کرد: در بازی با سوریه ما کاری را که می‌توانستیم به راحتی انجام دهیم را گره زدیم و کار خودمان را سخت کردیم. تیم ملی مقابل سوریه ۱۲۰ دقیقه بازی کرد و بعد از آن هم در ضربات پنالتی استرس‌هایی را متحمل شد که می‌توانستیم نداشته باشیم. با این حال روند بازی با سوریه باعث شد تا ما توان بیشتری بگذاریم و به مصاف حریفی برویم که به راحتی در وقت‌های قانونی ۹۰ دقیقه حریف خود را شکست داد و با شرایطی بهتر مقابل ایران قرار خواهد گرفت.
این ژاپن شکننده است
کارشناس فوتبال کشورمان در خصوص تیم ملی ژاپن گفت: این ژاپن شکننده است به شرطی که کادر فنی با هوشیاری تیم را وارد زمین کند ما برای بازی با ژاپن باید از بازیکنانی استفاده کنیم که هم پوشش دهنده مناسب هستند. در واقع نباید اجازه دهیم تیم ملی ژاپن در یک سوم میانی خود صاحب توپ شود. بازیکنان کناری ژاپنی‌ها هم حرفه‌ای هستند و یک به یک را به راحتی از پیش رو بر می‌دارند.
وی افزود: من اعتقاد دارم اگر بازیکنان تیم ملی بازی را در میانه میدان به دست بگیرد می‌توانیم بازی را به پنالتی بکشانیم تا از نبوغ بیرانوند در مهار پنالتی که همه روی او حساب می‌کنند استفاده کنیم. اگر تیم ملی ایران بخواهد قهرمان شود باید سه بسیار خوبی را انجام دهد تا بتواند قهرمان شود.
دفاع وسط تیم ملی نباید اجازه عبور توپ را بدهد
فتح آبادی در خصوص ضعیف بودن خط دفاعی ایران تأکید کرد: قطعاً همانطور که ما ژاپن را آنالیز کردیم آنها هم ما را آنالیز کردند و می‌دانند نقطه ضعف‌های ما کجا است. در بازی با ژاپن هم اگر رامین رضائیان و حاج صفی بخواهند نفوذی بازی کنند باید مراقب پشت سر خود باشند، چرا که وینگرهای ژاپن خطرناک هستند و به راحتی نفوذ و پاس‌های کات بک می‌دهند تا مهاجمان از آنها استفاده کنند.
وی ادامه داد: ما تعارف نداریم و باید حقیقت را بگوییم اگر بازیکنان تیم ملی جدال‌های میانه میدان را از دست بدهند بدون شک ژاپنی‌ها یا از دفاع وسط ما عبور می‌کند و یا پشت مدافعان ما حرکت می‌کنند با تحت فشار گذاشتند پنالتی می‌گیرند.
طارمی مانند علی دایی معرف فوتبال ایران است
ملی پوش اسبق فوتبال کشورمان درباره نبود طارمی مقابل ژاپن نیز خاطر نشان کرد: مهدی یکی از فوتبالیست‌های شاخص تیم ملی است. پیش از این علی دایی معرف فوتبال ایران بود، می‌شناسند، امروز مهدی طارمی فوتبال ایران را به دنیا معرفی می‌کند. نبودن او در این دیدار کمی کار ما را سخت می‌کند. اگر در بازی با سوریه دفاع درست عمل می‌کرد نیازی نبود طارمی تا خط دفاعی برای گرفتن توپ عقب بیاید. امیدوارم بتوانیم بدون طارمی بتوانیم از ژاپن عبور کنیم و به نیمه نهایی برسیم.
کد خبر 6012667"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ایران موفق شد در مرحله یک چهارم نهایی جام ملت‌های آسیا با برتری ۲ بر یک برابر ژاپن به مرحله نیمه نهایی این مسابقات صعود کند.
کنفدراسیون فوتبال آسیا در گزارشی به برخی از رکوردها و آمارهای این دیدار پرداخت.
حضور در مرحله نیمه نهایی
تیم ملی ایران در حالی دومین حضور پیاپی خود در مرحله نیمه نهایی جام ملت‌های آسیا را تجربه می‌کند که در ۳ دوره پیش از آن نتوانسته بود به این مرحله برسد.
مالکیت توپ
تیم ملی ایران در دیدار با ژاپن ۴۲ درصد مالکیت توپ را در اختیار داشت. از سال ۲۰۰۷ تا کنون در دیدارهایی که ایران در جام ملت‌های آسیا به پیروزی رسیده است این سومین آمار پایین از لحاظ مالکیت توپ است.
ضعیف‌ترین آمار ژاپن
تیم ژاپن برابر ایران فقط ۲ شوت در چهارچوب داشت. این تیم در جام ملت‌های قطر در هر بازی میانگین ۶/‬۳ شوت در چهارچوب را به ثبت رسانده بود. ضمن اینکه از سال ۲۰۰۷ تا کنون این ضعیف‌ترین آمار ژاپن از لحاظ شوت در چهارچوب بوده است.
بیشترین تعداد دریبل
علیرضا جهانبخش در دیدار با ژاپن ۴ دریبل موفق داشت که در نوع خود بی نظیر است. آخرین باری که بازیکنی از تیم ملی ایران در یک بازی بیشتر از ۴ دریبل را ثبت کرده است به جام ملت‌های ۲۰۰۷ برمی‌گردد.
دیرترین گل ایران
گلی که علیرضا جهانبخش در دقیقه ۹۶ به ثمر رساند دیرترین گل تاریخ تیم ملی فوتبال ایران در تاریخ جام ملت‌ای آسیا بود.
دیرترین پنالتی ایران
خطای پنالتی که حسین کنعانی از تیم ژاپن گرفت دیرترین ضربه پنالتی تیم ملی ایران در قرن ۲۱ در دیدارهای تحت نظارت AFC بود.
کد خبر 6013968"
sport,"به گزارش خبرگزاری مهر، انتخابات کمیسیون‌های ورزشکاران، مربیان و داوران فدراسیون والیبال از ساعت ۹ تا ۱۵ چهارشنبه ۱۱ بهمن برگزار شد و کمیته نظارت بر انتخابات در اطلاعیه‌ای امروز (یکشنبه) نتایج را اعلام کرد.
به این ترتیب اسامی اعضا کمیسیون‌های مختلف فدراسیون والیبال به شرح زیر است:
ورزشکاران
اعضا اصلی: مجتبی میرزاجانپور، عادل غلامی، جواد کریمی، محمدرضا مؤذن، مهدی جلوه، علیرضا آقاجانی و مونا دریس محمودی
اعضا علی‌البدل: امیرحسین اسفندیار و ابوالفضل قلی‌پور
مربیان
اعضا اصلی: آرش صادقیانی، پیمان اکبری، مصطفی کارخانه، بهروز عطایی، غلامرضا مؤمنی مقدم، آرش رامسری و میترا شعبانیان
اعضا علی‌البدل: حمید موحدی و علی پورعروجی
داوران
اعضا اصلی: علیرضا قریب، حسن بازدرهوا، نرگس افشین، امیرحسین صادقی، هدیه صابری
اعضا علی‌البدل: وحید پورکاشیان و زینب حقی
کد خبر 6014376
سیده فرزانه شریفی"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن امروز شنبه از ساعت ۱۵ در مرحله یک چهارم نهایی جام ملت‌های آسیا فینال زودهنگام این مسابقات را برگزار خواهند کرد.
یک رسانه ژاپنی در یادداشتی به معرفی تیم ملی فوتبال ایران پرداخت و آن را یکی از مدعیان قهرمانی معرفی کرد. رسانه «soccer-king» در تیم ایران را میراث «کارلوس کی‌روش» معرفی کرد که امیر قلعه نویی توانسته است تاکنون به خوبی از آن استفاده کند. در این خبر آمده است: قلعه نویی تاکنون ۵ عنوان قهرمانی در لیگ برتر ایران را به دست آورده و هدایت تیم‌هایی چون سپاهان، استقلال و تراکتور را بر عهده داشته است.
این رسانه نوشت: این تیم به محض اینکه توپ را از خط میانی به سمت زمین تیم حریف ببرد به تیم خطرناکی تبدیل می‌شود و به لطف حضور بازیکنانی بازیکنانی با فیزیک بدنی تحسین برانگیز که شبیه به رزمی کاران هستند می‌توانند به خوبی حمله و گلزنی کنند.
در این یادداشت از خط دفاعی تیم ملی به عنوان یکی از نگرانی‌های این تیم یاد شده شده است که بارها همچون بازی با ازبکستان در مقدماتی جام جهانی و دیدار تدارکاتی با بورکینافاسو با یک پاس پشت مدافعین دچار دردسر شده است.
یکی دیگر از مواردی که در این یادداشت به آن اشاره شده میانگین سنی بازیکنان تیم ملی ایران است اما منکر مهارت‌های بالای این بازیکنان نمی‌شود و می‌نویسد: وجود تعداد زیادی «کهنه سرباز» در تیم ملی ایران مانعی برای قهرمانی در جام ملت‌های آسیا نیست و این تیم آنقدر قدرتمند است که قهرمانی را هدف قرار دهد. بنابراین کسب چهارمین عنوان قهرمانی پس از ۴۸ سال یک رؤیا نیست.
کد خبر 6012776"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی هجدهمین دوره رقابت‌های جام ملت‌های آسیا ۲۰۲۳ امروز شنبه ۱۴ بهمن از ساعت ۱۵ در حضور ۳۵ هزار تماشاگر در ورزشگاه اجوکیشن سیتی دوحه و به قضاوت «ما نینگ» از چین به مصاف هم رفتند که این دیدار ۲ بر یک به سود ایران خاتمه یافت. محمد محبی (۵۵) و علیرضا جهانبخش (۵+۹۰ - پنالتی) برای ایران، «ماسا موریتا» (۲۸) برای ژاپن گل زدند.
ترکیب تیم ملی فوتبال ایران
علیرضا بیرانوند، شجاع خلیل زاده، محمدحسین کنعانی زادگان، رامین رضائیان، میلاد محمدی، امید ابراهیمی، سعید عزت اللهی، سامان قدوس (۸+۹۰ روزبه چشمی)، علیرضا جهانبخش (کاپیتان)، محمد محبی (۸+۹۰ مهدی ترابی) و سردار آزمون (۸+۹۰ کریم انصاریفرد).
مهدی طارمی به علت محرومیت در این دیدار حضور نداشت.
شروع تهاجمی ژاپنی‌ها
تیم ملی فوتبال ژاپن که در این دیدار با پیراهن‌های آبی مقابل سفیدپوشان ایران قرار گرفته بود، دقایق ابتدایی بازی را هجومی آغاز کرد و به دنبال رسیدن به گل برتری بود. در مقابل ملی پوشان کشورمان به دنبال آرام کردن بازی بودند تا بتوانند توپ و میدان را در اختیار بگیرند.
ترکیب ابتدایی تیم ملی فوتبال ایران
صحنه مشکوک ثمری برای ایران نداشت
در دقیقه ۱۰ سامان قدوس ضربه کرنری را روی دروازه ژاپن ارسال کرد که در نگاه اول برخورد توپ به دست مدافع حریف را نشان می‌داد که به همین خاطر کمک داور ویدئویی خواستار بازبینی صحنه شد اما پس از چند ثانیه داور دستور به ادامه بازی داد. دو دقیقه بعد همکاری خوب بازیکنان ایران توپ را به علیرضا جهانبخش رساند که این بازیکن از سمت راست محوطه جریمه توپ را با فاصله کمی از بالای دروازه به بیرون زد.
امیر قلعه نویی و موریاسو قبل از شروع دیدار ایران و ژاپن
خیمه ژاپن روی دروازه ایران
در شرایطی که بازی متعادل پیگیری می‌شد، در دقیقه ۲۰ ژاپنی‌ها برای چند لحظه روی دروازه ایران خیمه زدند و فشار زیادی وارد کردند تا به گل برسند. ضربه کرنری که این تیم هم در ادامه فشارهایش روی دروازه ارسال کرد توسط کنعانی زادگان دور شد تا تیم ملی برای چند لحظه توپ را از نزدیکی دروازه اش دور کند.
گل اول برای ژاپن با ضعف دفاعی ایران
در دقیقه ۲۸ در شرایطی که تیم ملی ایران بازهم در خط دفاعی آشفته و بهم ریخته بود، «ماسا موریتا» از این فرصت نهایت استفاده را برد و با جا گذاشتن چهار مدافع ایران ضربه نه چندان محکمی درون محوطه جریمه به توپ زد که پس از برخورد با پای بیرانوند کمانه کرد و درون دروازه قرار گرفت تا آبی‌های سرزمین آفتاب تابان یک بر صفر پیش بیافتند.
شادی بازیکنان ژاپن پس از زدن گل برتری در نیمه اول
ایران بدون برنامه برای حمله
با وجود این که ژاپنی‌ها یک بر صفر از حریف پیش بودند اما بازهم توپ و میدان را در اختیار داشتند و اجازه ندادند ایران از میانه میدان عبور کند. با این حال در دقیقه ۴۰ در معدود موقعیت‌هایی که ایران داشت شوت سامان قدوس با فاصله اندکی از کنار دروازه به بیرون رفت. ایران در دقایق بعد از گل برنامه‌ای برای حمله کردن نداشت و بازیکنان تنها به دنبال توپ می‌دویدند و با پاس‌های اشتباه کار را سخت‌تر می‌کردند.
فشار روی دروازه ژاپن در دقایق پایانی
ملی پوشان کشورمان در دقایق پایانی نیمه اول برای لحظاتی روی دروازه حریف فشار وارد کردند و توپ‌هایی را از راست و چپ روی دروازه ارسال کردند اما در نهایت امید ابراهیمی با پاس اشتباه خود فشار را از روی دروازه ژاپن برداشت تا نیمه اول با برتری چشم بادامی‌ها به پایان برسد.
شروع بهتر ایران در نیمه دوم
بازیکنان تیم ملی در نیمه دوم عملکرد بهتری نسبت به شروع نیمه اول داشتند و صاحب چند موقعیت هم شدند اما به دلیل تنها بدون سردار آزمون نتوانستند دروازه حریف را با موقعیت خطرناکی مواجه کنند. در یک مورد سردار آزمون می‌توانست دروازه ژاپن را باز کند که در موقعیت آفساید صاحب توپ شد.
محمد محبی اولین گلزن ایران به ژاپن در جام ملت‌ها شد
گل تساوی برای ایران
در شرایطی که ملی پوشان کشورمان نمایش بهتری در نیمه دوم داشتند، سردار آزمون در دقیقه ۵۵ با پاسی عالی محمد محبی را وارد محوطه جریمه کرد و این بازیکن با دور زدن مدافع ژاپنی به توپ رسید و بدون معطلی ضربه آرامی را به توپ زد که دور از دستان دروازه بان ژاپن به گل تساوی تبدیل شد.
گل سردار آفساید شد
در دقیقه ۶۴ سردار آزمون با فرار از تله مدافعان ژاپن دروازه را برای بار دوم باز کرد اما داور چینی این گل را به نشانه آفساید نپذیرفت. چند دقیقه بعد هم تیم ایران که تیم برتر این دقایق بود توانست دروازه ژاپن را به طور جدی تهدید کند اما بازهم اعلام آفساید شد.
سردار آزمون تلاش زیادی کرد تا دروازه ژاپن را باز کند
ایران تیم برتر نیمه دوم
تیم ملی ایران در ادامه خوب بودنش در نیمه دوم در دقیقه ۸۳ می‌توانست دروازه ژاپن را باز کند اما ضربه سعید عزت اللهی از پشت محوطه جریمه دقیقاً به مرکز دروازه زده شد تا گلر حریف به راحتی این توپ را مهار کند. با این حال ملی پوشان کشورمان در این دقایق تیم برتر میدان بودند.
پنالتی و گل برتری برای ایران
در شرایطی که داور چهار دقیقه وقت اضافه اعلام کرده بود، در دقیقه آخر محمدحسین کنعانی زادگان درون محوطه جریمه قصد عبور از مدافع ژاپنی را داشت که با خطای آن مواجه شد و داور چینی اعلام ضربه پنالتی کرد. این ضربه را علیرضا جهانبخش به گل برتری ایران تبدیل کرد.
شادی بازیکنان ایران پس از گلزنی به ژاپن
پیروزی برای اولین بار
تیم ملی فوتبال ایران که در تاریخ جام ملت‌های آسیا نتوانسته بود ژاپن را شکست دهد، با پیروزی برابر این تیم در هجدهمین دوره رقابت‌های جام ملت‌های آسیا نه تنها به نیمه نهایی صعود کرد بلکه برای نخستین بار مردان سرزمین آفتاب تابان را شکست داد.
کد خبر 6013107
رضا خسروي"
sport,"به گزارش خبرنگار اعزامی مهر به قطر، رسانه‌های ورزشی شرق آسیا با ابراز شگفتی از برد تیم ملی ایران مقابل ژاپن نسبت به عملکرد سامورایی‌های فوتبال قاره آسیا انتقادات تند و تیزی دارند.
«آن هو سئونگ» در گفت و گو با خبرنگار مهر درباره برد تیم ملی ایران مقابل ژاپن گفت: اینکه فکر کنید تیم ملی ژاپن خودش را از پیش برنده مقابل ایران می‌دانست اشتباه است. فوتبال ایران همیشه برای ژاپن قابل احترام بوده است بخصوص اینکه بازیکنان فعلی در بهترین تیم‌های باشگاهی مثل پورتو پرتغال، رم ایتالیا و فاینورد هلند حضور دارند.
خبرنگار ژاپنی درباره تغییر روند بازی در دو نیمه این دیدار از سوی شاگردان امیر قلعه نویی افزود: من هم با شما هم عقیده هستم که تیم ملی ایران در نیمه دوم بازی شجاعانه ای انجام داد اما من فکر می‌کنم برای تیمی مثل ژاپن کاملاً قابل حدس بود که ایران برای جبران باخت دوره قبل و رسیدن به نیمه نهایی همه کار خواهد کرد.
او یادآورد شد: من فکر می‌کنم ایران با ۱۱ بازیکن نبرد بلکه ذخیره‌ها و نفرات کادر فنی اش هم با این تیم بودند تا نتیجه بگیرد. هر وقت سرم را امروز در ورزشگاه چرخاندم دیدم. نیمکت تیم ملی ایران مثل طرفدارانش سر از پا نمی‌شناخت و حق ایران هم کسب برد مقابل ژاپن بود.
هو سئونگ درباره جدال ایران با قطر و همچنین تقابل کره جنوبی با اردن در نیمه نهایی تصریح کرد: این دوره از جام ملت‌های آسیا همه معادلات را به هم ریخته است.
او ادامه داد: حالا دیگر هر اتفاقی بیفتد شگفت انگیز است. حذف قطر به عنوان مدافع قهرمانی و میزبان این دوره از رقابت‌ها توسط ایران اتفاق خیلی مهمی می‌تواند باشد. برعکس این هم باعث می‌شود شانس اول قهرمانی به فینال نرسد. پیش بینی ام برای فینال بازی ایران و کره جنوبی است.
کد خبر 6013609
مهدی مرتضویان"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ امروز شنبه ۱۴ بهمن به مصاف هم رفتند که این بازی در پایان با نتیجه دو بر یک به سود شاگردان امیر قلعه نویی به پایان رسید. قضاوت این بازی برای عهده «مانینگ» داور اهل کشور چین بود.
حیدر سلیمانی کارشناس داوری در گفت‌وگو با خبرنگار مهر در خصوص نحوه قضاوت مانینگ در این دیدار اظهار داشت: مانینگ از داوران سطح اول و با تجربه در آسیا به شمار می‌رود و پس از علیرضا فغانی مُسِن ترین داور مسابقات بود. به نظرم او در این بازی قضاوت بی نقصی داشت و باید به او نمره قبولی داد.
او ادامه داد: پیش از آغاز بازی، مسؤولان ژاپنی به دلیل اینکه دو کمک داور این بازی سابقه همکاری با فغانی را داشتند، تحرکات زیادی را برای اینکه تیم ملی ایران را وارد حاشیه کنند، انجام دادند که این دو داور با قضاوت خوبی که انجام دادند باعث شدند تا تمام حرف و حدیث‌ها از بین برود.
سلیمانی در خصوص گلی که توسط سردار آزمون به ثمر رسید و داور آن را آفساید اعلام کرد، گفت: من اینگونه آفسایدها را آفسایدهای ظالمانه می‌نامم. تنها یک میلیمتر از بدن سردار در آفساید قرار داشت و حیف که این گل پذیرفته نشد و کمک داور عملکرد بسیار خوبی داشت.
کارشناس داور در خصوص ضربه شجاع خلیل زاده که به دست مدافع ژاپن در محوطه جریمه این تیم برخورد کرد، گفت: در این صحنه هم داور بسیار خوب عمل کرد. زیرا دست مدافع ژاپن در امتداد بدن او قرار داشت و فضایی را اشغال نکرد که داور را مجاب به اعلام خطا کند؛ همین وضعیت در نیمه اول هم در محوطه جریمه ایران رخ داد که توپ به بازوی شجاع خلیل زاده برخورد کرد و داور آن را هم به درستی پنالتی اعلام نکرد.
کد خبر 6013394"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ روز گذشته شنبه ۱۴ بهمن به مصاف هم رفتند که در پایان ایران با دو گل محمد محبی و علیرضا جهانبخش توانست حریف قدرتمند خود را با نتیجه دو بر یک شکست دهد و راهی دیدار نیمه نهایی شود.
سایت عربی «kech24» در مطلبی به این بازی پرداخته و در آن از تیم ملی ایران تمجید کرده است. در مطلب این سایت آمده؛ تیم ملی ایران مدعی اصلی عنوان قهرمانی را با نتیجه دو بر یک شکست داد و حالا ایرانی‌ها پا به میدان طلایی آسیا گذاشته‌اند.
ایران باید در نیمه نهایی رو در روی قطر قرار گیرد که این بازی تکلیف دومین فینالیست جام را مشخص خواهد کرد. ایران سابقه قهرمانی در ۳ دوره از این مسابقات را در کارنامه خود دارد و آنها به دنبال تکرار قهرمانی خود هستند.
کد خبر 6013664"
sport,"به گزارش خبرنگار مهر، غفور کارگری رییس کمیته ملی پارالمپیک در جریان مراسم تجلیل از برترین‌های فرهنگی بازی‌های پاراآسیایی هانگژو که امروز یکشنبه برگزار شد، با اشاره به ایام الله دهه فجر گفت: ورزش جانبازان و توان یابان مولود دهه فجر است و قبل از انقلاب وجود نداشت.
وی با تاکید بر اینکه مراسم امروز بزرگداشت جوانمردی، وقار، پهلوانی و عفت است، به سخنانی از امام خمینی (ره) و مقام معظم رهبری در مورد ورزشکاران اشاره کرد و ادامه داد: مقام معظم رهبری عنوان می‌کنند روح ورزش، سه مقوله ایمان و تقوا و پاکدامنی است. ایشان در دیدار با مدال‌آوران بازی‌های آسیایی و پاراآسیایی، از ورزشکاران تشکر کرد که این یک جهت دهی به ما نیز محسوب می‌شود. ایشان در واقع شعار کاروان ایران را تبیین و تفسیر کردند.
کارگری با تاکید بر اینکه از سرآمدان ورزش کشور در حوزه فرهنگی تقدیر می‌کنیم، خاطرنشان کرد: نظر من همه اعضای کاروان ایران سرآمد هستند. آنها بی نظیرترین نتیجه تاریخ ورزش ایران را رقم زدند. آنها یک کاروان با بصیرت و بدون حاشیه بودند و با افتخار به ایران بازگشتند. تمام آرزوی ورزشکار این است که مدال بگیرد. البته شاهد این بودیم که به خاطر تیمشان، از حق و مدال خودشان گذشتند.
رییس کمیته ملی المپیک با اشاره به اینکه امروز از برخی از آنها به صورت نمادین تجلیل می‌شود، تصریح کرد: می‌خواهیم یک حرکت نمادین و فرهنگ ساز در ورزش انجام بدهیم و ارزش‌گذاری خودمان را به این موضوع اختصاص بدهیم. امیدوارم همه مسئولان در ورزش به این موضوع عنایت خاصی داشته باشند و اگر روش خوبی است، شاهد گسترش آن باشیم.
کارگری گفت: ما در پنج گروه همه اعضای کاروان ایران را مورد تقدیر قرار می‌دهیم. گروه اول جانبازان هستند که برای دین و حراست از سرزمین و دفاع از مردم، سلامتی جسمانی خود را از دست دادند. گروه دوم ورزشکارانی هستند که از حق و مدال خودشان برای بالا رفتن تیمشان گذشتند. گروه سوم آنهایی هستند که سبک زندگی اسلامی دارند و فرزندآوری کرده‌اند. همچنین در گروه‌های چهارم و پنجم از آنهایی که عفاف و اخلاق و بصیرت و پهلوانی و غرور ملی را نشان دادند، تقدیر می‌شود.
وی در پایان گفت: قرار بود که وزیر ورزش هم در این جلسه حضور داشته باشد، اما به مأموریت یزد رفت و عذرخواهی کرد. امیدوارم این مراسم سرآغاز برای یک تحول و پیشرفت دیگر در عرصه ورزش قدرتمند ایران باشد.
کد خبر 6013874
سیده فرزانه شریفی"
